Date,Open,High,Low,Close,Volume
2/10/2015,66.8898,68.417,64.7507,66.628,0
2/11/2015,66.5852,68.7346,65.3772,66.996,0
2/12/2015,67.0132,68.6481,65.6234,67.4852,0
2/13/2015,67.5245,72.9357,66.827,70.9434,0
2/14/2015,70.9222,76.872,70.4321,75.6159,0
2/15/2015,75.5984,79.9111,67.0115,68.9715,0
2/16/2015,69.0307,70.7762,67.236,68.9471,0
2/17/2015,68.8726,72.2559,67.9258,70.9076,0
2/18/2015,70.9744,71.783,67.7856,69.1357,0
2/19/2015,69.1568,71.1462,68.5338,70.1119,0
2/20/2015,70.047,72.0746,69.2022,70.6127,0
2/21/2015,70.5432,73.0378,69.5625,70.31,0
2/22/2015,70.343,71.4202,66.5686,67.7435,0
2/23/2015,67.7802,70.963,66.6044,69.5699,0
2/24/2015,69.758,71.49,68.4603,69.9158,0
2/25/2015,69.9638,71.3046,68.386,69.7806,0
2/26/2015,69.7966,70.9167,68.4644,69.6145,0
2/27/2015,69.5856,74.8594,69.2068,73.3759,0
2/28/2015,73.2336,74.2414,70.9221,72.9642,0
3/1/2015,73.3016,75.4872,69.8002,73.684,0
3/2/2015,73.6696,77.0251,71.8997,76.1486,0
3/3/2015,76.056,78.7911,72.1074,75.3576,0
3/4/2015,74.8852,76.4752,71.2165,73.1329,0
3/5/2015,73.087,77.166,70.5353,75.4449,0
3/6/2015,75.2136,76.7448,72.3199,73.7431,0
3/7/2015,73.6843,75.7122,72.0721,74.1684,0
3/8/2015,73.9917,75.3574,69.9468,72.3516,0
3/9/2015,72.4757,78.5525,71.6496,76.3213,0
3/10/2015,76.3716,79.6642,74.383,76.2581,0
3/11/2015,76.2631,89.747,74.8233,76.9179,0
3/12/2015,76.8317,78.3849,75.152,76.6526,0
3/13/2015,76.5964,78.091,74.2295,74.92,0
3/14/2015,74.7009,76.7952,73.0273,75.0011,0
3/15/2015,74.8127,76.8927,73.7127,75.1212,0
3/16/2015,75.1025,78.3628,74.6216,76.5745,0
3/17/2015,76.5831,77.8133,74.4755,75.2049,0
3/18/2015,75.1669,75.8987,67.0454,68.5067,0
3/19/2015,68.4694,71.2461,66.1962,69.715,0
3/20/2015,69.6273,71.7909,68.3862,69.9174,0
3/21/2015,69.8385,72.8303,67.1922,69.6462,0
3/22/2015,69.6409,72.342,68.7913,71.369,0
3/23/2015,71.4252,73.9552,69.0933,71.1814,0
3/24/2015,71.201,72.4947,65.4511,66.7707,0
3/25/2015,67.0044,69.0108,62.6806,65.8015,0
3/26/2015,65.7924,68.2046,64.4075,65.7231,0
3/27/2015,65.7127,68.2066,64.3082,65.8183,0
3/28/2015,65.7589,67.9895,64.8855,66.6811,0
3/29/2015,66.6678,67.4306,63.2285,64.2079,0
3/30/2015,64.2919,66.2862,62.4739,64.582,0
3/31/2015,64.6089,67.188,61.9628,63.5306,0
4/1/2015,63.5324,76.6961,63.0112,74.1684,0
4/2/2015,74.165,77.4536,72.9995,76.1498,0
4/3/2015,76.1347,78.9063,75.0612,77.5216,0
4/4/2015,77.4939,78.5936,75.359,76.9517,0
4/5/2015,76.9001,79.2332,75.2891,78.08,0
4/6/2015,78.1129,79.5747,75.8183,77.0354,0
4/7/2015,76.9607,78.9567,74.6011,77.1679,0
4/8/2015,77.1477,78.6444,73.8903,75.5644,0
4/9/2015,75.5113,76.5934,72.4116,74.0162,0
4/10/2015,74.0737,74.9098,69.1658,71.1011,0
4/11/2015,71.0859,72.8591,69.1482,70.542,0
4/12/2015,70.7114,72.3497,69.0955,70.7794,0
4/13/2015,70.7765,72.9166,66.3605,67.9971,0
4/14/2015,68.0112,68.8468,65.0714,66.4004,0
4/15/2015,66.3595,68.2343,64.8834,66.9389,0
4/16/2015,66.9866,70.702,66.6157,69.1078,0
4/17/2015,69.1134,70.077,66.5449,67.6006,0
4/18/2015,67.6114,68.6107,65.7889,67.4542,0
4/19/2015,67.4598,68.9455,66.24,66.9662,0
4/20/2015,66.9725,68.5263,65.783,67.1094,0
4/21/2015,67.1072,70.1477,66.052,69.4389,0
4/22/2015,69.5567,71.4177,68.1805,69.4008,0
4/23/2015,69.3773,71.3347,68.4818,70.5754,0
4/24/2015,70.5019,71.3367,67.6875,69.0619,0
4/25/2015,69.0522,70.1068,67.0728,68.1531,0
4/26/2015,68.1024,68.4247,63.8219,65.4025,0
4/27/2015,65.3791,69.2646,64.396,67.7106,0
4/28/2015,67.6893,68.8331,65.2125,66.657,0
4/29/2015,66.5279,67.8287,64.5891,66.7295,0
4/30/2015,66.7237,70.5503,65.8189,69.4152,0
5/1/2015,69.6571,70.9666,67.6876,68.2928,0
5/2/2015,68.2783,70.0187,67.4625,68.6724,0
5/3/2015,68.7067,71.3017,67.5836,69.5929,0
5/4/2015,69.619,71.2214,67.9212,69.1829,0
5/5/2015,69.1426,69.9544,66.6234,68.1788,0
5/6/2015,68.2136,69.2234,66.2741,66.8307,0
5/7/2015,66.8818,69.483,65.5527,68.1969,0
5/8/2015,68.1677,70.8818,67.2722,69.8406,0
5/9/2015,69.8321,71.3234,67.9316,69.3213,0
5/10/2015,69.2583,70.4132,67.3229,68.3922,0
5/11/2015,68.4128,69.9703,67.2994,68.7272,0
5/12/2015,68.7194,71.2212,67.5149,69.6332,0
5/13/2015,69.6177,71.5849,67.2597,68.1408,0
5/14/2015,68.1116,69.9972,66.6796,68.8319,0
5/15/2015,68.7981,70.4553,67.8649,69.5279,0
5/16/2015,69.5331,70.768,67.7713,68.8964,0
5/17/2015,68.8549,70.0854,67.6773,68.7085,0
5/18/2015,68.6171,70.1907,66.3883,67.3609,0
5/19/2015,67.2277,72.0777,65.5727,69.4555,0
5/20/2015,69.5145,73.5044,68.5306,71.3628,0
5/21/2015,71.4416,73.5796,69.9817,71.8786,0
5/22/2015,71.9104,76.8165,71.2055,75.6181,0
5/23/2015,75.6385,78.7641,74.1079,75.7238,0
5/24/2015,75.7384,78.539,73.7042,76.6877,0
5/25/2015,76.6969,78.4163,74.1002,75.5346,0
5/26/2015,75.5632,78.1553,73.948,76.3005,0
5/27/2015,76.3078,79.6771,75.0524,77.642,0
5/28/2015,77.706,81.6067,76.2977,79.9945,0
5/29/2015,80.0001,84.1556,77.4351,81.3431,0
5/30/2015,81.5238,82.7308,76.5075,78.0503,0
5/31/2015,77.9418,83.6798,74.7192,75.9582,0
6/1/2015,75.8134,77.1086,71.4519,72.4342,0
6/2/2015,72.482,76.004,71.0586,74.6233,0
6/3/2015,74.7402,76.2748,73.0284,74.7641,0
6/4/2015,74.7673,75.6716,73.1476,74.2214,0
6/5/2015,74.2096,75.9264,73.1418,75.0058,0
6/6/2015,75.0321,76.1805,74.0997,75.357,0
6/7/2015,75.345,76.4656,73.4574,74.4636,0
6/8/2015,74.408,77.1677,73.5771,76.1577,0
6/9/2015,76.1348,77.8198,74.7533,76.2895,0
6/10/2015,76.271,77.1915,74.2938,75.6806,0
6/11/2015,75.6711,77.9075,74.7279,76.3846,0
6/12/2015,76.3824,77.7328,75.1883,76.3904,0
6/13/2015,76.3064,78.9853,75.4024,77.8546,0
6/14/2015,77.8984,80.4817,76.9783,78.9912,0
6/15/2015,78.9626,81.9178,78.0524,80.7064,0
6/16/2015,80.6478,90.1708,79.659,88.8526,0
6/17/2015,88.8743,94.3873,85.9461,88.4404,0
6/18/2015,88.4726,92.7981,86.4377,91.0772,0
6/19/2015,91.2041,94.9551,87.5187,90.2596,0
6/20/2015,90.3705,92.5557,87.0629,90.9814,0
6/21/2015,90.8529,91.8517,87.3359,89.2048,0
6/22/2015,89.2119,91.7352,87.9556,90.9119,0
6/23/2015,90.8764,91.5799,87.4518,88.7172,0
6/24/2015,88.677,89.9724,85.8338,86.6553,0
6/25/2015,86.5736,88.779,85.4271,87.8488,0
6/26/2015,87.8344,89.4589,86.4254,88.1912,0
6/27/2015,88.2007,92.1329,87.4699,91.3124,0
6/28/2015,91.2378,92.6406,88.4696,90.8691,0
6/29/2015,90.4842,96.5836,89.3413,95.3606,0
6/30/2015,95.3687,101.226,93.2639,97.1674,0
7/1/2015,97.2003,100.804,92.8239,95.1324,0
7/2/2015,95.0712,97.1367,92.6352,94.2203,0
7/3/2015,94.1585,95.944,92.603,94.7075,0
7/4/2015,94.6775,97.0488,92.798,95.7885,0
7/5/2015,95.7967,101.923,92.9947,99.1922,0
7/6/2015,98.8806,103.515,96.0247,99.1542,0
7/7/2015,99.3951,102.264,95.0651,97.9991,0
7/8/2015,97.9712,103.028,96.0936,101.219,0
7/9/2015,101.22,108.968,97.6488,105.046,0
7/10/2015,104.802,118.309,94.0589,100.651,0
7/11/2015,100.553,106.191,96.4179,101.134,0
7/12/2015,101.198,110.334,100.254,107.479,0
7/13/2015,107.481,109.235,96.8505,102.094,0
7/14/2015,102.093,105.192,99.1464,101.285,0
7/15/2015,101.343,103.821,97.269,98.2054,0
7/16/2015,98.3158,100.576,90.7326,93.4092,0
7/17/2015,93.432,96.1549,90.5931,94.1531,0
7/18/2015,94.0558,97.3009,91.8775,93.6574,0
7/19/2015,93.6473,94.909,91.2833,92.5991,0
7/20/2015,92.5633,95.6541,91.3258,94.1999,0
7/21/2015,94.2941,96.3201,91.8423,93.1153,0
7/22/2015,93.1967,95.2192,91.3623,93.4428,0
7/23/2015,93.4846,95.2208,91.842,93.3249,0
7/24/2015,93.2848,101.625,92.1219,98.3486,0
7/25/2015,98.4108,101.043,96.2178,98.7558,0
7/26/2015,98.7948,102.017,97.0085,100.034,0
7/27/2015,100.109,102.88,97.8102,100.929,0
7/28/2015,100.863,104.135,99.3191,101.852,0
7/29/2015,101.853,103.281,98.3775,99.9726,0
7/30/2015,99.9252,101.131,97.0152,98.9552,0
7/31/2015,98.9323,101.623,96.4965,98.6637,0
8/1/2015,98.3724,99.3966,94.0813,95.9659,0
8/2/2015,95.6841,97.3043,92.9711,96.2222,0
8/3/2015,96.316,98.5184,94.1129,95.2811,0
8/4/2015,95.2767,98.4002,94.2287,96.602,0
8/5/2015,96.5687,98.2807,93.7408,95.2747,0
8/6/2015,95.3117,96.6353,92.2823,93.7902,0
8/7/2015,93.7717,96.2082,91.5952,94.1882,0
8/8/2015,94.3409,96.0884,87.82,89.0818,0
8/9/2015,89.0536,92.3657,87.6292,90.4005,0
8/10/2015,90.4841,92.7646,89.1577,90.6099,0
8/11/2015,90.5531,93.2896,88.7124,91.9128,0
8/12/2015,91.9588,93.7008,88.8302,90.5269,0
8/13/2015,90.3563,91.2841,87.1828,88.8652,0
8/14/2015,88.9319,91.6874,87.3846,90.1142,0
8/15/2015,90.0844,91.5751,87.912,88.9529,0
8/16/2015,88.9345,90.0897,86.4607,87.6298,0
8/17/2015,87.7005,89.1537,85.8585,86.8746,0
8/18/2015,86.8955,87.8443,73.4828,73.5687,0
8/19/2015,75.4298,81.2622,74.2363,77.2208,0
8/20/2015,77.201,81.2829,76.3117,80.0025,0
8/21/2015,79.9124,81.5715,78.0613,79.3009,0
8/22/2015,79.301,80.3959,75.8121,77.8812,0
8/23/2015,77.8588,79.2555,75.5045,76.8858,0
8/24/2015,76.9313,77.4965,70.6097,71.3052,0
8/25/2015,71.1066,75.0641,66.8112,72.9263,0
8/26/2015,72.9616,76.8268,71.8258,74.9784,0
8/27/2015,74.9328,76.5467,73.3627,74.5222,0
8/28/2015,74.4688,77.9458,72.232,75.9494,0
8/29/2015,75.8847,78.9559,73.9169,76.96,0
8/30/2015,76.8841,79.2388,74.9136,77.2783,0
8/31/2015,77.3843,78.9526,75.0575,77.1956,0
9/1/2015,77.1804,77.9967,75.6289,76.4003,0
9/2/2015,76.3944,77.6821,74.8829,76.2271,0
9/3/2015,76.2089,77.234,73.9755,74.7936,0
9/4/2015,74.8187,76.5086,74.0673,75.5131,0
9/5/2015,75.5015,80.5397,74.487,79.1688,0
9/6/2015,79.0668,86.5551,77.8057,80.4676,0
9/7/2015,80.4534,82.2817,79.0538,80.3955,0
9/8/2015,80.3518,82.407,78.8629,80.545,0
9/9/2015,80.495,82.1614,77.8522,78.9423,0
9/10/2015,78.9805,80.7547,77.5491,79.0778,0
9/11/2015,79.0602,81.5743,77.9692,80.1379,0
9/12/2015,80.1047,81.1041,77.0287,78.1196,0
9/13/2015,78.0661,79.331,75.7479,77.3444,0
9/14/2015,77.2682,80.1232,74.4392,76.2785,0
9/15/2015,76.1027,84.0123,74.8636,76.5592,0
9/16/2015,76.5409,77.9492,74.4316,75.931,0
9/17/2015,75.9848,85.0831,75.0296,76.6123,0
9/18/2015,77.1278,79.736,76.0353,78.4588,0
9/19/2015,78.452,79.4734,76.1713,77.5567,0
9/20/2015,77.4758,79.5121,76.431,78.2306,0
9/21/2015,78.1564,79.4576,75.3025,76.7481,0
9/22/2015,76.7469,79.0133,74.8097,77.1889,0
9/23/2015,77.3217,79.2109,75.434,76.8924,0
9/24/2015,76.8135,78.7767,75.3492,77.2973,0
9/25/2015,77.3123,79.0759,75.7385,77.3921,0
9/26/2015,77.3809,78.8009,75.6084,76.9908,0
9/27/2015,76.966,77.862,75.5128,76.417,0
9/28/2015,76.4606,79.2445,75.282,78.046,0
9/29/2015,77.7424,79.9265,74.4948,76.2899,0
9/30/2015,76.3102,77.6959,74.2201,75.7994,0
10/1/2015,76.3169,78.1443,74.4781,76.2891,0
10/2/2015,76.1841,77.8218,74.3734,76.0371,0
10/3/2015,75.9981,77.8326,74.6569,75.9986,0
10/4/2015,75.9607,76.7221,74.3104,75.0398,0
10/5/2015,75.1571,76.5182,73.3001,74.7938,0
10/6/2015,74.7498,77.9874,73.9974,77.1541,0
10/7/2015,77.1574,78.4968,75.4342,76.3713,0
10/8/2015,76.3117,77.3667,74.4741,75.244,0
10/9/2015,75.4565,77.0855,74.3325,76.0119,0
10/10/2015,75.9358,77.2078,74.8267,76.108,0
10/11/2015,76.1052,77.8614,74.8881,76.7277,0
10/12/2015,76.7345,78.0291,75.3851,76.3564,0
10/13/2015,76.3816,78.1511,74.5232,76.781,0
10/14/2015,76.8207,78.9092,74.4988,76.3164,0
10/15/2015,76.3905,78.6199,74.984,76.8577,0
10/16/2015,76.89,80.0063,75.2233,78.0471,0
10/17/2015,77.9707,81.08,75.9046,78.8259,0
10/18/2015,78.9692,79.6843,74.9596,75.9264,0
10/19/2015,76.0962,77.5452,74.2314,76.0096,0
10/20/2015,76.0145,78.3429,74.0784,76.1716,0
10/21/2015,76.1189,77.6507,74.0878,75.642,0
10/22/2015,75.6953,79.625,74.4214,78.0123,0
10/23/2015,77.949,80.0435,76.4232,77.8893,0
10/24/2015,77.8264,79.9307,76.3153,78.679,0
10/25/2015,78.8018,83.4631,77.4351,79.2413,0
10/26/2015,79.3646,81.7897,77.1823,80.2971,0
10/27/2015,80.0749,84.9059,78.8236,83.0522,0
10/28/2015,83.0956,87.818,81.8703,85.8909,0
10/29/2015,85.852,93.6934,83.9814,91.5578,0
10/30/2015,91.469,99.2922,88.5521,94.1433,0
10/31/2015,94.3311,96.2374,87.5545,89.2504,0
11/1/2015,89.6456,95.0927,87.981,93.2004,0
11/2/2015,93.273,102.535,90.8399,99.8811,0
11/3/2015,99.9731,113.141,96.6217,107.691,0
11/4/2015,107.879,126.502,96.7977,104.679,0
11/5/2015,104.306,113.097,94.2355,98.8177,0
11/6/2015,98.9842,102.35,90.6763,96.6521,0
11/7/2015,96.7403,101.369,95.09,99.1035,0
11/8/2015,98.8829,101.641,93.64,95.8598,0
11/9/2015,95.9125,99.5187,92.4403,96.8709,0
11/10/2015,96.7067,98.6395,86.1984,88.3536,0
11/11/2015,88.8127,90.429,79.7287,83.5628,0
11/12/2015,83.9105,92.3827,82.7338,90.119,0
11/13/2015,90.0807,91.263,86.0793,88.9701,0
11/14/2015,88.908,90.1439,86.3531,87.6423,0
11/15/2015,87.7363,89.86,83.8027,85.3287,0
11/16/2015,85.2578,88.7201,83.644,87.6948,0
11/17/2015,87.6385,90.6389,86.4462,88.7029,0
11/18/2015,88.6009,90.2474,87.0064,88.7568,0
11/19/2015,88.8042,89.8463,85.5142,86.5221,0
11/20/2015,86.5647,87.2271,82.5637,85.1646,0
11/21/2015,85.1581,87.212,83.9439,86.2727,0
11/22/2015,86.3529,86.9494,84.3149,85.5843,0
11/23/2015,85.5765,86.759,84.0557,85.2054,0
11/24/2015,85.2072,86.0807,82.8375,84.3947,0
11/25/2015,84.3929,87.905,83.0988,86.7266,0
11/26/2015,86.7239,95.0651,85.4741,91.1953,0
11/27/2015,90.8666,93.6829,88.7007,91.1814,0
11/28/2015,91.0786,92.4576,88.8561,90.8754,0
11/29/2015,90.9136,94.4995,89.5203,93.397,0
11/30/2015,93.3226,96.1049,91.056,93.4734,0
12/1/2015,93.4209,94.7363,87.3069,90.2116,0
12/2/2015,90.1424,91.4783,86.1161,89.0564,0
12/3/2015,89.1324,93.1619,88.0187,90.4479,0
12/4/2015,90.3893,94.2619,88.6235,92.4435,0
12/5/2015,92.6427,99.3998,91.7271,97.9605,0
12/6/2015,98.1567,102.043,96.0287,98.0785,0
12/7/2015,97.8272,101.556,95.5178,99.0644,0
12/8/2015,99.1936,106.968,96.8155,105.951,0
12/9/2015,106.003,113.921,102.377,109.863,0
12/10/2015,109.779,113.566,107.11,109.098,0
12/11/2015,109.088,117.525,106.681,115.984,0
12/12/2015,116.066,120.553,106.769,112.772,0
12/13/2015,112.538,116.302,110.179,113.457,0
12/14/2015,113.481,117.202,109.091,111.89,0
12/15/2015,111.836,116.521,108.054,113.054,0
12/16/2015,113.119,114.876,107.618,111.509,0
12/17/2015,111.611,114.235,108.747,111.529,0
12/18/2015,111.484,114.015,108.853,111.462,0
12/19/2015,111.485,113.535,108.644,111.011,0
12/20/2015,110.989,112.339,104.217,106.666,0
12/21/2015,106.783,108.773,102.439,105.795,0
12/22/2015,105.673,108.487,103.594,105.541,0
12/23/2015,105.338,108.816,103.59,106.283,0
12/24/2015,106.405,117.919,105.274,108.287,0
12/25/2015,108.433,112.496,107.113,110.007,0
12/26/2015,110.139,111.485,100.087,102.718,0
12/27/2015,102.621,106.145,100.229,104.616,0
12/28/2015,104.644,108.037,102.717,104.823,0
12/29/2015,104.858,108.052,102.832,106.743,0
12/30/2015,106.728,110.536,103.782,106.142,0
12/31/2015,105.955,108.663,102.481,106.225,0
1/1/2016,106.067,108.998,104.221,106.862,0
1/2/2016,107.029,109.266,105.392,107.089,0
1/3/2016,107.094,108.386,104.394,106.435,0
1/4/2016,106.483,108.842,104.881,106.946,0
1/5/2016,106.856,109.738,104.948,106.876,0
1/6/2016,106.821,110.724,104.542,107.377,0
1/7/2016,107.406,113.567,104.676,111.586,0
1/8/2016,111.563,114.65,107.868,110.911,0
1/9/2016,111.13,114.815,108.935,111.711,0
1/10/2016,111.786,112.923,107.865,111.315,0
1/11/2016,111.358,113.695,108.765,111.244,0
1/12/2016,111.203,116.233,108,111.702,0
1/13/2016,111.422,113.748,107.171,111.775,0
1/14/2016,111.71,116.309,108.801,113.114,0
1/15/2016,112.979,115.366,98.1181,99.2237,0
1/16/2016,99.1531,106.351,95.2228,103.504,0
1/17/2016,103.356,107.268,100.042,103.591,0
1/18/2016,103.472,109.225,100.863,105.459,0
1/19/2016,105.452,108.108,101.482,103.897,0
1/20/2016,103.648,115.951,101.125,113.199,0
1/21/2016,112.854,115.521,107.827,110.562,0
1/22/2016,110.604,113.306,102.314,105.096,0
1/23/2016,105.23,112.451,103.116,108.746,0
1/24/2016,108.532,115.926,106.606,112.844,0
1/25/2016,112.911,117.363,107.478,112.746,0
1/26/2016,112.884,125.517,108.595,118.097,0
1/27/2016,117.96,131.217,115.544,126.239,0
1/28/2016,126.264,131.109,115.856,119.616,0
1/29/2016,119.728,123.404,111.465,119.074,0
1/30/2016,119.106,122.012,114.585,116.968,0
1/31/2016,116.946,119.931,110.883,114.059,0
2/1/2016,113.444,116.255,110.615,113.217,0
2/2/2016,113.322,115.823,111.419,114.254,0
2/3/2016,114.237,120.134,111.697,114.157,0
2/4/2016,114.249,120.743,113.148,119.295,0
2/5/2016,119.198,121.738,117.534,119.806,0
2/6/2016,119.888,121.815,115.395,118.48,0
2/7/2016,118.483,123.341,116.949,120.077,0
2/8/2016,120.167,123.302,117.787,119.388,0
2/9/2016,119.484,123.605,117.717,121.358,0
2/10/2016,121.307,127.982,119.463,124.628,0
2/11/2016,124.776,133.342,121.221,128.548,0
2/12/2016,128.463,137.268,125.119,133.016,0
2/13/2016,133.167,137.516,126.513,133.769,0
2/14/2016,134.18,140.333,130.295,138.046,0
2/15/2016,138.485,143.133,133.436,137.917,0
2/16/2016,138.24,144.749,132.228,136.957,0
2/17/2016,136.943,142.778,130.078,134.394,0
2/18/2016,134.388,140.203,129.7,136.04,0
2/19/2016,135.991,139.903,133.267,137.315,0
2/20/2016,137.328,143.805,134.308,139.572,0
2/21/2016,139.596,144.993,135.962,140.839,0
2/22/2016,140.796,145.922,138.043,143.711,0
2/23/2016,143.981,146.865,136.519,139.532,0
2/24/2016,139.591,144.835,136.789,143.205,0
2/25/2016,143.124,146.041,138.222,141.968,0
2/26/2016,141.839,145.849,138.792,143.431,0
2/27/2016,143.7,148.531,141.328,145.696,0
2/28/2016,145.723,150.581,142.018,146.487,0
2/29/2016,146.486,150.363,142.89,147.095,0
3/1/2016,148.788,152.51,145.363,148.59,0
3/2/2016,148.492,152.093,144.658,147.261,0
3/3/2016,147.216,154.411,144.6,150.404,0
3/4/2016,150.228,154.652,145.088,148.844,0
3/5/2016,148.802,154.8,142.065,147.512,0
3/6/2016,147.808,156.318,143.598,151.532,0
3/7/2016,151.551,159.543,146.929,153.318,0
3/8/2016,153.333,160.304,149.705,157.021,0
3/9/2016,157.051,163.317,152.896,159.913,0
3/10/2016,159.927,167.526,155.687,161.934,0
3/11/2016,162.154,169.559,157.992,164.495,0
3/12/2016,164.507,170.201,158.1,163.86,0
3/13/2016,163.847,169.776,161.16,164.773,0
3/14/2016,164.963,167.445,157.263,160.419,0
3/15/2016,160.956,164.619,156.784,161.255,0
3/16/2016,161.391,166.078,158.057,161.52,0
3/17/2016,161.747,172.36,155.539,163.264,0
3/18/2016,162.903,167.228,151.021,157.468,0
3/19/2016,157.867,162.941,153.048,158.362,0
3/20/2016,158.178,169.346,153.619,159.428,0
3/21/2016,159.294,165.278,155.326,162.079,0
3/22/2016,161.895,166.58,158.763,162.629,0
3/23/2016,162.597,168.912,160.651,166.216,0
3/24/2016,166.397,172.681,161.471,167.068,0
3/25/2016,167.484,171.187,162.863,167.253,0
3/26/2016,167.31,173.753,163.615,170.197,0
3/27/2016,170.159,176.212,163.269,168.86,0
3/28/2016,168.653,174.747,163.743,169.185,0
3/29/2016,169.205,173.135,164.178,168.604,0
3/30/2016,168.642,171.15,163.503,166.787,0
3/31/2016,166.801,170.367,164.077,166.768,0
4/1/2016,166.873,170.539,164.665,167.492,0
4/2/2016,167.455,172.808,165.434,169.451,0
4/3/2016,169.526,173.193,166.36,170.626,0
4/4/2016,170.523,172.939,166.67,169.047,0
4/5/2016,166.901,168.79,161.363,163.983,0
4/6/2016,164.076,166.636,160.503,163.159,0
4/7/2016,163.285,165.34,158.604,160.239,0
4/8/2016,160.301,163.36,155.904,157.796,0
4/9/2016,159.71,162.923,154.039,156.638,0
4/10/2016,156.712,158.745,145.169,153.044,0
4/11/2016,153.053,155.717,147.887,152.117,0
4/12/2016,152.196,156.281,146.299,150.781,0
4/13/2016,150.699,155.948,146.819,151.584,0
4/14/2016,151.838,156.91,149.272,153.503,0
4/15/2016,153.638,156.656,150.249,153.122,0
4/16/2016,153.082,157.138,150.696,154.517,0
4/17/2016,154.477,159.382,152.063,155.551,0
4/18/2016,155.601,159.517,152.042,156.272,0
4/19/2016,156.421,160.258,153.386,157.028,0
4/20/2016,156.932,160.884,153.858,157.359,0
4/21/2016,157.381,161.961,153.757,157.028,0
4/22/2016,157.177,159.005,153.252,155.266,0
4/23/2016,155.209,159.238,153.502,157.493,0
4/24/2016,157.549,162.089,154.263,158.475,0
4/25/2016,158.583,162.158,152,156.741,0
4/26/2016,156.673,160.273,151.73,155.802,0
4/27/2016,155.859,160.853,149.401,152.42,0
4/28/2016,152.555,155.368,147.745,151.904,0
4/29/2016,152.039,157.037,149.923,154.694,0
4/30/2016,154.69,160.652,150.734,155.599,0
5/1/2016,155.384,159.668,152.647,156.632,0
5/2/2016,156.759,163.077,152.72,158.858,0
5/3/2016,158.772,161.975,153.577,156.531,0
5/4/2016,156.681,160.204,153.741,155.694,0
5/5/2016,155.615,159.607,153.508,156.684,0
5/6/2016,156.736,161.389,152.61,157.298,0
5/7/2016,157.271,159.624,154.285,156.824,0
5/8/2016,156.668,159.12,152.867,156.309,0
5/9/2016,156.249,159.134,152.601,155.291,0
5/10/2016,155.2,159.968,150.684,154.117,0
5/11/2016,154.525,158.197,152.32,156.236,0
5/12/2016,156.202,159.785,153.526,156.63,0
5/13/2016,156.712,161.727,154.43,157.745,0
5/14/2016,157.753,159.63,153.563,156.23,0
5/15/2016,156.417,159.266,154.228,156.259,0
5/16/2016,156.352,164.181,154.342,160.419,0
5/17/2016,160.44,167.139,157.324,162.48,0
5/18/2016,162.418,170.335,160.137,165.831,0
5/19/2016,165.866,173.595,161.085,167.847,0
5/20/2016,167.803,174.422,162.256,166.885,0
5/21/2016,167.083,171.091,163.419,168.668,0
5/22/2016,168.727,171.623,165.266,168.33,0
5/23/2016,168.195,171.714,162.656,165.886,0
5/24/2016,165.548,169.54,159.231,162.865,0
5/25/2016,162.961,165.568,157.149,161.675,0
5/26/2016,161.896,165.61,157.671,161.118,0
5/27/2016,160.964,168.178,153.227,161.865,0
5/28/2016,161.864,177.198,157.318,172.647,0
5/29/2016,172.836,182.159,167.321,174.09,0
5/30/2016,174.474,181.499,171.753,177.836,0
5/31/2016,177.917,186.963,172.414,179.952,0
6/1/2016,179.767,186.418,174.125,182.248,0
6/2/2016,182.036,185.656,178.668,182.332,0
6/3/2016,182.222,190.993,179.296,187.793,0
6/4/2016,187.829,193.625,184.22,188.176,0
6/5/2016,188.395,193.526,184.889,188.668,0
6/6/2016,188.662,194.785,185.929,191.004,0
6/7/2016,191.045,196.07,184.857,190.375,0
6/8/2016,190.502,195.931,186.876,191.861,0
6/9/2016,191.908,196.175,187.533,191.477,0
6/10/2016,191.662,195.627,188.095,191.021,0
6/11/2016,191.261,198.265,188.621,196.623,0
6/12/2016,196.935,215.834,192.721,210.352,0
6/13/2016,210.363,225.603,205.268,218.777,0
6/14/2016,218.63,233.494,209.229,224.127,0
6/15/2016,224.169,232.361,216.441,226.439,0
6/16/2016,226.898,263.142,223.682,244.559,0
6/17/2016,244.9,253.162,216.111,229.701,0
6/18/2016,229.848,244.549,213.634,227.578,0
6/19/2016,227.222,243.214,220.302,234.581,0
6/20/2016,234.656,242.828,219.681,229.273,0
6/21/2016,228.899,236.572,202.29,214.608,0
6/22/2016,214.376,228.506,193.258,197.412,0
6/23/2016,199.434,211.321,185.159,207.699,0
6/24/2016,208.064,228.359,201.834,218.357,0
6/25/2016,217.851,228.615,208.137,219.959,0
6/26/2016,220.211,226.299,206.496,214.23,0
6/27/2016,213.566,235.233,208.694,228.443,0
6/28/2016,229.312,247.81,217.234,230.687,0
6/29/2016,229.929,241.51,215.175,230.011,0
6/30/2016,229.592,245.41,219.803,237.16,0
7/1/2016,237.037,246.127,227.902,235.435,0
7/2/2016,235.651,246.479,231.294,241.56,0
7/3/2016,241.571,246.355,225.211,232.367,0
7/4/2016,232.545,246.907,227.319,237.913,0
7/5/2016,238.089,241.345,223.161,230.859,0
7/6/2016,230.646,238.366,226.773,231.862,0
7/7/2016,232.037,238.701,210.904,222.548,0
7/8/2016,222.881,237.822,217.456,233.201,0
7/9/2016,233.212,240.563,220.185,232.459,0
7/10/2016,232.029,240.516,227.23,233.547,0
